subject,sender_name,sender_mail,date_sent,date_cutoff_click,date_cutoff_activity,id,uuid_wo,uuid,treatment,hard_bounce
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-team.com,16jan2023,06feb2023,27feb2023,37387,043d5e95cf1b40ae965dae1cf6f433d0,043d5e95cf1b40ae965dae1cf6f433d0@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-hq.com,16jan2023,06feb2023,27feb2023,52450,043e396775ff6fbb2c066623f23d48b0,043e396775ff6fbb2c066623f23d48b0@brchytx.com,low/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-lab.com,16jan2023,06feb2023,27feb2023,25544,044141dedf1fb2484d9ee241392ab6a2,044141dedf1fb2484d9ee241392ab6a2@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-pharma.com,16jan2023,06feb2023,27feb2023,40283,044af95a0c0a7820bddb13bdbcae67ec,044af95a0c0a7820bddb13bdbcae67ec@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-team.com,16jan2023,06feb2023,27feb2023,42696,044ba9e61095d5dd135f1f8861d5b06e,044ba9e61095d5dd135f1f8861d5b06e@brchytx.com,low/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-health.com,16jan2023,06feb2023,27feb2023,47267,044ff0a5d2714c9e781d5d21e63f3919,044ff0a5d2714c9e781d5d21e63f3919@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-team.com,16jan2023,06feb2023,27feb2023,67114,045bcc27103a5f7b2ee5f21b803edc7c,045bcc27103a5f7b2ee5f21b803edc7c@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix.com,16jan2023,06feb2023,27feb2023,23035,045dec46f541f2437c9dfcb5b14be81c,045dec46f541f2437c9dfcb5b14be81c@brchytx.com,high/high,1
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-pharma.com,16jan2023,06feb2023,27feb2023,32597,045e3b0dc75571a5ab8eaf087b4bfbc9,045e3b0dc75571a5ab8eaf087b4bfbc9@brchytx.com,low/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-biotech.com,16jan2023,06feb2023,27feb2023,25441,046c42aedc7c0e03d340b6ab9dc0ac58,046c42aedc7c0e03d340b6ab9dc0ac58@brchytx.com,low/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-hq.com,16jan2023,06feb2023,27feb2023,27603,0472b28628319cfd5c3062cdbc1553d9,0472b28628319cfd5c3062cdbc1553d9@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-team.com,16jan2023,06feb2023,27feb2023,1774,04754de3d4d6158ebe688522e512ec36,04754de3d4d6158ebe688522e512ec36@brchytx.com,low/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-pharma.com,16jan2023,06feb2023,27feb2023,38142,0475fd45c1a25b6111942ddb226de12f,0475fd45c1a25b6111942ddb226de12f@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-hq.com,16jan2023,06feb2023,27feb2023,29970,04772a6537ef37899bdcd2728c7dbc7f,04772a6537ef37899bdcd2728c7dbc7f@brchytx.com,low/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-pharma.com,16jan2023,06feb2023,27feb2023,12593,0486f408c857bf6c9e73d6a9f2a75227,0486f408c857bf6c9e73d6a9f2a75227@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-radiopharma.com,16jan2023,06feb2023,27feb2023,28064,04895124f3ca774777a46b765f2ba492,04895124f3ca774777a46b765f2ba492@brchytx.com,low/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-biotech.com,16jan2023,06feb2023,27feb2023,407,048ec6febf1a246611838a0484853f19,048ec6febf1a246611838a0484853f19@brchytx.com,low/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-health.com,16jan2023,06feb2023,27feb2023,10316,0499486347b91b28a8ecb057faf9b240,0499486347b91b28a8ecb057faf9b240@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-pharma.com,16jan2023,06feb2023,27feb2023,15771,049cc63d8f4c6969487b5f0d5786ac89,049cc63d8f4c6969487b5f0d5786ac89@brchytx.com,low/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-team.com,16jan2023,06feb2023,27feb2023,39891,049e25922aa423d40986c35f11a489a4,049e25922aa423d40986c35f11a489a4@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix.com,16jan2023,06feb2023,27feb2023,20499,049e42cae75b2aec8fdb5bde677141d4,049e42cae75b2aec8fdb5bde677141d4@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-pharma.com,16jan2023,06feb2023,27feb2023,34900,049f66255d5dc6a43f141f4272b8c165,049f66255d5dc6a43f141f4272b8c165@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-health.com,16jan2023,06feb2023,27feb2023,28611,04a100b03d6de8369d2ff2f36cab285f,04a100b03d6de8369d2ff2f36cab285f@brchytx.com,low/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-hq.com,16jan2023,06feb2023,27feb2023,10149,04a284cdf4a941eb8df821e1fc595006,04a284cdf4a941eb8df821e1fc595006@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-corp.com,16jan2023,06feb2023,27feb2023,4957,04a4f5fb4d6fab6e6fc258df804940f5,04a4f5fb4d6fab6e6fc258df804940f5@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-lab.com,16jan2023,06feb2023,27feb2023,65195,04a63df1929ec377a32d7e7138f503f7,04a63df1929ec377a32d7e7138f503f7@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-health.com,16jan2023,06feb2023,27feb2023,36539,04a67be445a2b0b39f6a92e2711d249b,04a67be445a2b0b39f6a92e2711d249b@brchytx.com,low/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-pharma.com,16jan2023,06feb2023,27feb2023,61669,04ae9678eea3221c1cbe928b3f53697f,04ae9678eea3221c1cbe928b3f53697f@brchytx.com,low/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-lab.com,16jan2023,06feb2023,27feb2023,4172,04b3843c275758fb7856d9d1e9e909d4,04b3843c275758fb7856d9d1e9e909d4@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-hq.com,16jan2023,06feb2023,27feb2023,34780,04c7589c76a67570feac177d70d658b3,04c7589c76a67570feac177d70d658b3@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-radiopharma.com,16jan2023,06feb2023,27feb2023,40913,04c79b199f44349d3917f410617aaef0,04c79b199f44349d3917f410617aaef0@brchytx.com,low/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix.com,16jan2023,06feb2023,27feb2023,6462,04cf24e2b81236d04075155e62375974,04cf24e2b81236d04075155e62375974@brchytx.com,low/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-corp.com,16jan2023,06feb2023,27feb2023,37211,04cf782a1abc2a4711349e84d77a63ac,04cf782a1abc2a4711349e84d77a63ac@brchytx.com,low/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-corp.com,16jan2023,06feb2023,27feb2023,54145,04d0d4b32156247b6ee36ff5719797e0,04d0d4b32156247b6ee36ff5719797e0@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-hq.com,16jan2023,06feb2023,27feb2023,9501,04d68dd7b6224f06b06d299bde13f1b4,04d68dd7b6224f06b06d299bde13f1b4@brchytx.com,low/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-biotech.com,16jan2023,06feb2023,27feb2023,64256,04d95975c48c0a78fd2167eb67bd6d4a,04d95975c48c0a78fd2167eb67bd6d4a@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-team.com,16jan2023,06feb2023,27feb2023,20434,04e09729df6a0ae980f486a53e989e92,04e09729df6a0ae980f486a53e989e92@brchytx.com,low/low,1
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-lab.com,16jan2023,06feb2023,27feb2023,23957,04e1733538140799430bae7c76850595,04e1733538140799430bae7c76850595@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-hq.com,16jan2023,06feb2023,27feb2023,21920,04e8b34b81a45b5b859e7e350333979b,04e8b34b81a45b5b859e7e350333979b@brchytx.com,low/high,1
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-corp.com,16jan2023,06feb2023,27feb2023,1266,04ec50340b376a9dac9d43c43144bf70,04ec50340b376a9dac9d43c43144bf70@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix.com,16jan2023,06feb2023,27feb2023,1156,04eee977a23e8f6e55b418f316b4e380,04eee977a23e8f6e55b418f316b4e380@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-radiopharma.com,16jan2023,06feb2023,27feb2023,8357,04f3aef4a5dfb6bc06e4c64483651a18,04f3aef4a5dfb6bc06e4c64483651a18@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-health.com,16jan2023,06feb2023,27feb2023,34322,04f6cbd24a236d245b1a5730b00db4a3,04f6cbd24a236d245b1a5730b00db4a3@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-corp.com,16jan2023,06feb2023,27feb2023,1245,04f892460d99db795ff61703fda8eb71,04f892460d99db795ff61703fda8eb71@brchytx.com,low/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-corp.com,16jan2023,06feb2023,27feb2023,1573,04f8deb9baccfc7278b2cac767e6d30f,04f8deb9baccfc7278b2cac767e6d30f@brchytx.com,low/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-hq.com,16jan2023,06feb2023,27feb2023,40076,050821c21eee950ad5345bf939944e75,050821c21eee950ad5345bf939944e75@brchytx.com,low/low,1
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-corp.com,16jan2023,06feb2023,27feb2023,28462,050a22844146f0260968d198e3700676,050a22844146f0260968d198e3700676@brchytx.com,low/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-biotech.com,16jan2023,06feb2023,27feb2023,10790,050cfd4fa185497899880ccd822d9d2d,050cfd4fa185497899880ccd822d9d2d@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-hq.com,16jan2023,06feb2023,27feb2023,325,0516332ede68824e0ce3622d6dff7570,0516332ede68824e0ce3622d6dff7570@brchytx.com,low/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-radiopharma.com,16jan2023,06feb2023,27feb2023,35158,051d530ba06ce3905f5babca8bcd13a9,051d530ba06ce3905f5babca8bcd13a9@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-team.com,16jan2023,06feb2023,27feb2023,32563,051e198420a7697e1b5e546bb5238b59,051e198420a7697e1b5e546bb5238b59@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-radiopharma.com,16jan2023,06feb2023,27feb2023,23136,05207f3d3edfcbbed98e7e15d51a2d78,05207f3d3edfcbbed98e7e15d51a2d78@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-biotech.com,16jan2023,06feb2023,27feb2023,38233,05300c618bea3482dee6f7a788b496a9,05300c618bea3482dee6f7a788b496a9@brchytx.com,low/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-biotech.com,16jan2023,06feb2023,27feb2023,39434,05388ca7de36ec081470a0ca9b32ecb8,05388ca7de36ec081470a0ca9b32ecb8@brchytx.com,low/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-team.com,16jan2023,06feb2023,27feb2023,53621,0539ef693ee66e2e2ba3a5db3b6dcea5,0539ef693ee66e2e2ba3a5db3b6dcea5@brchytx.com,low/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-corp.com,16jan2023,06feb2023,27feb2023,53912,053c980cd591446a182a6759210a0e5a,053c980cd591446a182a6759210a0e5a@brchytx.com,low/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix.com,16jan2023,06feb2023,27feb2023,2770,053ccc8a643e3b1df53191fad9aeef86,053ccc8a643e3b1df53191fad9aeef86@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-team.com,16jan2023,06feb2023,27feb2023,28180,053e2d0cc19dd997008b958bca82ed6c,053e2d0cc19dd997008b958bca82ed6c@brchytx.com,high/high,1
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-corp.com,16jan2023,06feb2023,27feb2023,2769,05407298853698b0900871cf4ec32b95,05407298853698b0900871cf4ec32b95@brchytx.com,low/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-hq.com,16jan2023,06feb2023,27feb2023,39985,05446c109984c17570f4669bf5f473db,05446c109984c17570f4669bf5f473db@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix.com,16jan2023,06feb2023,27feb2023,19009,0547be71344a258a72e9ceed7affb67d,0547be71344a258a72e9ceed7affb67d@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-team.com,16jan2023,06feb2023,27feb2023,31734,054977eb4c7922e522e92439e01012ac,054977eb4c7922e522e92439e01012ac@brchytx.com,low/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix.com,16jan2023,06feb2023,27feb2023,40322,054ab57366e5ded5d1b28a5bc0d16587,054ab57366e5ded5d1b28a5bc0d16587@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-lab.com,16jan2023,06feb2023,27feb2023,51119,054ae1b3d87cd05de3310ac7e9b92b93,054ae1b3d87cd05de3310ac7e9b92b93@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-radiopharma.com,16jan2023,06feb2023,27feb2023,18423,0551d8b19edc7c38b5a0dd22a649af31,0551d8b19edc7c38b5a0dd22a649af31@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-radiopharma.com,16jan2023,06feb2023,27feb2023,5293,055423bf57ae2437a9cbf082365014eb,055423bf57ae2437a9cbf082365014eb@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-health.com,16jan2023,06feb2023,27feb2023,64206,0554f933e055b56341c1a68e5112b17f,0554f933e055b56341c1a68e5112b17f@brchytx.com,low/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-biotech.com,16jan2023,06feb2023,27feb2023,31239,055d5982466885deb27f2b9e00978cb8,055d5982466885deb27f2b9e00978cb8@brchytx.com,high/low,1
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-hq.com,16jan2023,06feb2023,27feb2023,3383,05632790ae810665fc3fbdeeba098afd,05632790ae810665fc3fbdeeba098afd@brchytx.com,low/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-corp.com,16jan2023,06feb2023,27feb2023,64093,056d551a25f1509326067103520a3cf3,056d551a25f1509326067103520a3cf3@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-lab.com,16jan2023,06feb2023,27feb2023,3213,057483dd5bea691ca6a0e640b478c709,057483dd5bea691ca6a0e640b478c709@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-radiopharma.com,16jan2023,06feb2023,27feb2023,63536,05810ae45c4834740cd214f3e209bc0e,05810ae45c4834740cd214f3e209bc0e@brchytx.com,low/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-lab.com,16jan2023,06feb2023,27feb2023,63232,0586f2c9051d21a0ddcbadfa79fc54ec,0586f2c9051d21a0ddcbadfa79fc54ec@brchytx.com,low/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-hq.com,16jan2023,06feb2023,27feb2023,15403,0587850025ab39bed473cf20d26febf3,0587850025ab39bed473cf20d26febf3@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-pharma.com,16jan2023,06feb2023,27feb2023,40783,0592ce94f233161d8e737d641b7c1fe8,0592ce94f233161d8e737d641b7c1fe8@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix.com,16jan2023,06feb2023,27feb2023,13946,059a833dcf815023849cec913f6e26d4,059a833dcf815023849cec913f6e26d4@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-corp.com,16jan2023,06feb2023,27feb2023,40646,059c0f19af7610e788d3ba701054afbf,059c0f19af7610e788d3ba701054afbf@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-biotech.com,16jan2023,06feb2023,27feb2023,4197,05a6193ddc7a73b600e4059c3a96fe9f,05a6193ddc7a73b600e4059c3a96fe9f@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-team.com,16jan2023,06feb2023,27feb2023,11097,05b657c31a61d1ed8d7df46ecff88a9e,05b657c31a61d1ed8d7df46ecff88a9e@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-corp.com,16jan2023,06feb2023,27feb2023,22087,05b7643a6c8c27cc6483bcadf011edd5,05b7643a6c8c27cc6483bcadf011edd5@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-biotech.com,16jan2023,06feb2023,27feb2023,37993,05b7f50ea8bb346f5eddf223463e1ca7,05b7f50ea8bb346f5eddf223463e1ca7@brchytx.com,low/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-health.com,16jan2023,06feb2023,27feb2023,39860,05b9a2f7221ebcf0a6818014cee9dac3,05b9a2f7221ebcf0a6818014cee9dac3@brchytx.com,low/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-biotech.com,16jan2023,06feb2023,27feb2023,46119,05c5e57f42b539b810547d1742cd6650,05c5e57f42b539b810547d1742cd6650@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix.com,16jan2023,06feb2023,27feb2023,26130,05cff298e75ca83e75d4c856060c6edc,05cff298e75ca83e75d4c856060c6edc@brchytx.com,high/high,1
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-pharma.com,16jan2023,06feb2023,27feb2023,20757,05d6aa8a69ede5329a36f6e83f0969de,05d6aa8a69ede5329a36f6e83f0969de@brchytx.com,low/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-radiopharma.com,16jan2023,06feb2023,27feb2023,32789,05d6d1eb3a1d604894a264c99d4388ed,05d6d1eb3a1d604894a264c99d4388ed@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-hq.com,16jan2023,06feb2023,27feb2023,22651,05d923efd596b734c6353732596856bd,05d923efd596b734c6353732596856bd@brchytx.com,low/low,1
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-biotech.com,16jan2023,06feb2023,27feb2023,15654,05e37ddc25642cdc451e3e1ee82a37c7,05e37ddc25642cdc451e3e1ee82a37c7@brchytx.com,low/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-team.com,16jan2023,06feb2023,27feb2023,39737,05e8995ce692546125586410fad7793f,05e8995ce692546125586410fad7793f@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-corp.com,16jan2023,06feb2023,27feb2023,28950,05e9c3dd9cd194c79585f5a044635a45,05e9c3dd9cd194c79585f5a044635a45@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-biotech.com,16jan2023,06feb2023,27feb2023,23454,05f90598029424f9376dc270392df403,05f90598029424f9376dc270392df403@brchytx.com,low/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-health.com,16jan2023,06feb2023,27feb2023,46441,05faab5a3d1b65ba46aec046a1832d2e,05faab5a3d1b65ba46aec046a1832d2e@brchytx.com,low/low,1
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-biotech.com,16jan2023,06feb2023,27feb2023,27135,05fae5eed4b145fcd11f32b122a353cd,05fae5eed4b145fcd11f32b122a353cd@brchytx.com,low/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-team.com,16jan2023,06feb2023,27feb2023,25368,05fcc203b1c2d8ee373c38f11fda640d,05fcc203b1c2d8ee373c38f11fda640d@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-corp.com,16jan2023,06feb2023,27feb2023,14327,06037276214516a3596b9dfbd3f4ab8a,06037276214516a3596b9dfbd3f4ab8a@brchytx.com,low/high,1
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-health.com,16jan2023,06feb2023,27feb2023,13022,0607657e578fded4874e9f38bafcf432,0607657e578fded4874e9f38bafcf432@brchytx.com,low/low,1
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-corp.com,16jan2023,06feb2023,27feb2023,18111,060aa1a072cb8e0c5d69523bcc77c6ff,060aa1a072cb8e0c5d69523bcc77c6ff@brchytx.com,low/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-labs.com,16jan2023,06feb2023,27feb2023,36365,060fbfba33c801dc50989634aec09ef0,060fbfba33c801dc50989634aec09ef0@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-health.com,16jan2023,06feb2023,27feb2023,16564,061a0e22c680c7c661b84e6428a53c0d,061a0e22c680c7c661b84e6428a53c0d@brchytx.com,low/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-pharma.com,16jan2023,06feb2023,27feb2023,22926,0623a79d28dfd515358583ca388cf3d5,0623a79d28dfd515358583ca388cf3d5@brchytx.com,low/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-team.com,16jan2023,06feb2023,27feb2023,38082,0626895e7e66863dd3e2905edc8dd02b,0626895e7e66863dd3e2905edc8dd02b@brchytx.com,low/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-biotech.com,16jan2023,06feb2023,27feb2023,3737,0626a16580eb95343259ded0483b9a8c,0626a16580eb95343259ded0483b9a8c@brchytx.com,low/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-biotech.com,16jan2023,06feb2023,27feb2023,17119,062b672eddf2434c68b80d2759d6f331,062b672eddf2434c68b80d2759d6f331@brchytx.com,low/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-hq.com,16jan2023,06feb2023,27feb2023,6181,062ba9e50e46c8ae678faedb61ed97de,062ba9e50e46c8ae678faedb61ed97de@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-labs.com,16jan2023,06feb2023,27feb2023,39926,062fe4f42361d0f74d13f9c1d070d9b7,062fe4f42361d0f74d13f9c1d070d9b7@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-biotech.com,16jan2023,06feb2023,27feb2023,35325,0630063d0bcf4dec9226eb7d20a9aa79,0630063d0bcf4dec9226eb7d20a9aa79@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-hq.com,16jan2023,06feb2023,27feb2023,51131,063640f2c40b60b6ac000b68d15f8c83,063640f2c40b60b6ac000b68d15f8c83@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-corp.com,16jan2023,06feb2023,27feb2023,23253,0637a7a836289bbe84401d0c5578f015,0637a7a836289bbe84401d0c5578f015@brchytx.com,low/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-radiopharma.com,16jan2023,06feb2023,27feb2023,25865,063faea7b7035a9fdff0eaba5607ed19,063faea7b7035a9fdff0eaba5607ed19@brchytx.com,low/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-lab.com,16jan2023,06feb2023,27feb2023,11346,0643a2aea723697333564ba99ca04383,0643a2aea723697333564ba99ca04383@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix.com,16jan2023,06feb2023,27feb2023,48623,065be65bef257f98095b472219225306,065be65bef257f98095b472219225306@brchytx.com,low/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-pharma.com,16jan2023,06feb2023,27feb2023,39821,06649e0fd404d9ab96fae9457dee605e,06649e0fd404d9ab96fae9457dee605e@brchytx.com,low/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier@brachytix-hq.com,16jan2023,06feb2023,27feb2023,27519,06676463d76402976ef527b948c54fc1,06676463d76402976ef527b948c54fc1@brchytx.com,high/high,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pier.vanwensveen@brachytix-radiopharma.com,16jan2023,06feb2023,27feb2023,31403,066b4bcf87bd3c4eeaca862d5080d7db,066b4bcf87bd3c4eeaca862d5080d7db@brchytx.com,high/low,0
Healthcare - Secured investor commitments - Seed,Pier van Wensveen,pvw@brachytix-radiopharma.com,16jan2023,06feb2023,27feb2023,53343,066b8303b683b0fce76c24425c8e6b96,066b8303b683b0fce76c24425c8e6b96@brchytx.com,low/high,1
